id;descricao;inicio;fim;tipo_calendario_id;dre_id_eol;ue_id_eol;status;criado_em;bimestre
186;Retificação 1º Bimestre 2015;2016-07-11 00:00:00.000;2016-07-29 00:00:00.000;2;109100;095214;1;2016-07-11 16:16:14.783;1
187;RETIFICAÇÃO 1º BIMESTRE;2016-07-27 00:00:00.000;2016-07-29 00:00:00.000;2;108300;019674;1;2016-07-27 14:35:17.433;1
188;RETIFICAÇÃO 3º BIMESTRE;2016-07-27 00:00:00.000;2016-07-29 00:00:00.000;2;108300;019674;1;2016-07-27 14:36:49.127;3
189;RETIFICAÇÃO 4º BIMESTRE;2016-07-27 00:00:00.000;2016-07-29 00:00:00.000;2;108300;019674;1;2016-07-27 14:37:34.503;4
190;novo fechamento;2016-01-04 00:00:00.000;2016-01-08 00:00:00.000;2;108400;094277;1;2016-01-04 10:59:00.943;4
191;novo fechamento do 3 bimestre;2016-01-04 00:00:00.000;2016-01-08 00:00:00.000;2;108400;094277;1;2016-01-04 11:08:46.427;3
192;novo fechamento 2 bimestre;2016-01-04 00:00:00.000;2016-01-08 00:00:00.000;2;108400;094277;1;2016-01-04 11:11:12.167;2
193;Reabertura do Bimestre Pendências;2016-03-01 00:00:00.000;2016-03-22 00:00:00.000;2;109200;095176;1;2016-03-11 09:26:38.040;1
194;Retificação do fechamento do 1º bimestre;2016-03-01 00:00:00.000;2016-03-22 00:00:00.000;2;109100;093203;1;2016-03-03 11:54:42.843;1
195;Retificação do fechamento do 2º bimestre;2016-03-01 00:00:00.000;2016-03-22 00:00:00.000;2;109100;093203;1;2016-03-03 11:55:43.473;2
196;Retificação do fechamento do 3º bimestre;2016-03-01 00:00:00.000;2016-03-22 00:00:00.000;2;109100;093203;1;2016-03-03 11:56:55.020;3
197;Retificação do fechamento do 4º bimestre;2016-03-01 00:00:00.000;2016-03-22 00:00:00.000;2;109100;093203;1;2016-03-03 11:57:50.540;4
198;Correção Fechamento 1º Bimestre;2016-07-11 00:00:00.000;2016-07-29 00:00:00.000;2;109000;094579;1;2016-07-11 09:55:42.617;1
199;Correção Fechamento 3º Bimestre;2016-07-11 00:00:00.000;2016-07-29 00:00:00.000;2;109000;094579;1;2016-07-11 09:56:56.637;3
200;Correção fechamento 4º Bimestre;2016-07-11 00:00:00.000;2016-07-29 00:00:00.000;2;109000;094579;1;2016-07-11 09:57:29.357;4
201;Retificação 3º bimestre;2016-11-11 00:00:00.000;2016-11-15 00:00:00.000;2;108900;094030;1;2016-11-11 13:53:20.540;3
202;Retificação 1º bimestre;2016-11-11 00:00:00.000;2016-11-15 00:00:00.000;2;108900;094030;1;2016-11-11 12:42:38.223;1
203;Retificação 2º bimestre;2016-11-11 00:00:00.000;2016-11-14 00:00:00.000;2;108900;094030;1;2016-11-11 12:43:57.540;2
204;Pendências 4º bimestre 2015;2016-07-11 00:00:00.000;2016-07-29 00:00:00.000;2;108700;019143;1;2016-07-14 09:26:03.797;4
205;Pendências 1ª bim 2015;2016-07-11 00:00:00.000;2016-07-29 00:00:00.000;2;108700;019143;1;2016-07-14 09:26:39.143;1
206;Pendências 3º bim 2015;2016-07-11 00:00:00.000;2016-07-29 00:00:00.000;2;108700;019143;1;2016-07-14 09:29:33.480;3
207;correcao 4 bimestre;2016-01-07 00:00:00.000;2016-01-07 00:00:00.000;2;108600;095311;1;2016-01-07 10:08:44.327;4
208;Fechamento do 4º Bimestre;2016-04-07 00:00:00.000;2016-04-12 00:00:00.000;2;108800;094676;1;2016-04-08 12:45:05.893;4
209;RETIFICAÇÃO 4º BIMESTRE;2016-04-05 00:00:00.000;2016-04-08 00:00:00.000;2;109100;095281;1;2016-04-05 10:31:42.807;4
210;Pendências do fecham final 2015;2016-07-18 00:00:00.000;2016-07-29 00:00:00.000;2;108600;094978;1;2016-07-18 14:43:22.697;1
211;Pendênc do fecham final 2015;2016-07-18 00:00:00.000;2016-07-29 00:00:00.000;2;108600;094978;1;2016-07-18 14:45:07.797;3
212;Pend do fecham final 2015;2016-07-18 00:00:00.000;2016-07-29 00:00:00.000;2;108600;094978;1;2016-07-18 14:45:47.577;4
213;Reabertura de Retificações 2ªB;2016-04-04 00:00:00.000;2016-04-17 00:00:00.000;2;108600;091812;1;2016-04-11 19:45:16.140;2
214;Reabertura de Retificações 3ºB;2016-04-04 00:00:00.000;2016-04-17 00:00:00.000;2;108600;091812;1;2016-04-11 19:45:57.580;3
215;Reabertura de Retificações 4ºB;2016-04-04 00:00:00.000;2016-04-17 00:00:00.000;2;108600;091812;1;2016-04-11 19:46:38.237;4
216;retificação do 1º bimestre;2016-12-19 00:00:00.000;2016-12-22 00:00:00.000;3;108900;000329;1;2016-12-20 14:39:23.337;1
217;retificação do 2º bimestre;2016-12-19 00:00:00.000;2016-12-22 00:00:00.000;3;108900;000329;1;2016-12-20 14:41:14.390;2
218;retificação do 3º bimestre;2016-12-19 00:00:00.000;2016-12-22 00:00:00.000;3;108900;000329;1;2016-12-20 14:42:33.910;3
219;Correção do Segundo bimestre;2016-10-05 00:00:00.000;2016-10-09 00:00:00.000;3;108600;094978;1;2016-10-05 14:49:53.120;2
220;reabertura do fechamento do segundo bimestre;2016-09-16 00:00:00.000;2016-10-09 00:00:00.000;3;109200;000892;1;2016-09-27 08:47:58.587;2
221;reabertura de fechamento do 1º bimestre;2016-06-13 00:00:00.000;2016-07-07 00:00:00.000;3;109200;000892;1;2016-06-16 08:38:09.097;1
222;Re-Retificação do 1º bimestre;2016-06-13 00:00:00.000;2016-07-08 00:00:00.000;3;109100;019465;1;2016-06-24 10:18:26.440;1
223;Retificação do 2º Bimestre;2016-09-26 00:00:00.000;2016-10-09 00:00:00.000;3;109100;019465;1;2016-09-26 15:29:49.213;2
224;Retificação 1ºBi;2016-11-16 00:00:00.000;2016-11-30 00:00:00.000;3;109100;019465;1;2016-11-16 15:26:41.227;1
225;Retificação 2º Bi;2016-11-16 00:00:00.000;2016-11-30 00:00:00.000;3;109100;019465;1;2016-11-16 15:29:53.670;2
226;Retificação 3º Bi;2016-11-16 00:00:00.000;2016-11-30 00:00:00.000;3;109100;019465;1;2016-11-16 15:30:56.673;3
227;Retificação 1º bimestre;2016-11-16 00:00:00.000;2016-11-30 00:00:00.000;3;109000;000205;1;2016-11-16 10:24:36.080;1
228;Retificação 2º bimestre;2016-11-16 00:00:00.000;2016-11-30 00:00:00.000;3;109000;000205;1;2016-11-16 10:26:21.177;2
229;Retificação 3º bimestre;2016-11-16 00:00:00.000;2016-11-30 00:00:00.000;3;109000;000205;1;2016-11-16 10:27:18.770;3
230;Fechamento 2º bim retificações;2016-10-04 00:00:00.000;2016-10-09 00:00:00.000;3;109000;000205;1;2016-10-04 13:18:20.560;2
231;Retificações 2 bi;2016-12-13 00:00:00.000;2016-12-14 00:00:00.000;3;109000;000205;1;2016-12-13 10:19:50.563;2
232;Retificação2 do 1 Bimestre;2016-12-06 00:00:00.000;2016-12-08 00:00:00.000;3;109100;099180;1;2016-12-05 18:01:58.583;1
233;Retificação2 do 2 Bimestre;2016-12-06 00:00:00.000;2016-12-08 00:00:00.000;3;109100;099180;1;2016-12-05 18:03:08.837;2
234;Retificação2 do 3 Bimestre;2016-12-06 00:00:00.000;2016-12-08 00:00:00.000;3;109100;099180;1;2016-12-05 18:04:04.417;3
235;Retificação 2º Bimestre;2016-09-16 00:00:00.000;2016-10-09 00:00:00.000;3;109100;099180;1;2016-09-23 07:58:45.517;2
236;Retificação 1º Bimestre;2016-06-14 00:00:00.000;2016-07-08 00:00:00.000;3;109100;099180;1;2016-06-14 08:52:38.660;1
237;Retificação 2º Bimestre - 1;2016-11-16 00:00:00.000;2016-11-30 00:00:00.000;3;109100;099180;1;2016-11-11 09:17:09.593;2
238;Retificação 3º Bimestre;2016-11-16 00:00:00.000;2016-11-30 00:00:00.000;3;109100;099180;1;2016-11-11 09:18:34.150;3
239;Retificação 1º Bimestre - 1;2016-11-16 00:00:00.000;2016-11-30 00:00:00.000;3;109100;099180;1;2016-11-11 09:15:12.867;1
240;Correção de Pendências 1º. Bimestre;2016-11-16 00:00:00.000;2016-11-30 00:00:00.000;3;108600;091812;1;2016-11-16 13:02:04.407;1
241;Correção de Pendências 2º. Bimestre;2016-11-16 00:00:00.000;2016-11-30 00:00:00.000;3;108600;091812;1;2016-11-16 13:03:27.173;2
242;Correção de Pendências 3º. Bimestre;2016-11-16 00:00:00.000;2016-11-30 00:00:00.000;3;108600;091812;1;2016-11-16 13:04:16.287;3
243;Correção das Pendências 1º Bimestre;2016-06-13 00:00:00.000;2016-07-08 00:00:00.000;3;108800;094676;1;2016-06-30 11:16:03.980;1
244;Retificação do Fechamento - 1º Bimestre - EMEF Jackson de Figueiredo;2016-12-13 00:00:00.000;2016-12-16 00:00:00.000;3;108900;093955;1;2016-12-13 15:11:16.413;1
245;Retificação do Fechamento - 2º Bimestre - EMEF Jackson de Figueiredo;2016-12-13 00:00:00.000;2016-12-16 00:00:00.000;3;108900;093955;1;2016-12-13 15:14:33.857;2
246;Retificação do Fechamento - 3º Bimestre - EMEF Jackson de Figueiredo;2016-12-13 00:00:00.000;2016-12-16 00:00:00.000;3;108900;093955;1;2016-12-13 15:18:13.170;3
247;FECHAMENTO 1º BIMESTRE;2016-12-14 00:00:00.000;2016-12-19 00:00:00.000;3;109300;019011;1;2016-12-14 11:23:17.387;1
248;FECHAMENTO FINAL  DO 2º BIMESTRE;2016-12-14 00:00:00.000;2016-12-19 00:00:00.000;3;109300;019011;1;2016-12-14 11:25:19.690;2
249;FECHAMENTO FINAL DO 3º BIMESTRE;2016-12-14 00:00:00.000;2016-12-19 00:00:00.000;3;109300;019011;1;2016-12-14 11:26:38.397;3
250;Correção de Pendências 1º Bimestre;2016-06-13 00:00:00.000;2016-07-08 00:00:00.000;3;109300;093726;1;2016-06-27 12:59:59.767;1
251;Fechamento do 1º Bimestre.;2016-11-16 00:00:00.000;2016-11-30 00:00:00.000;3;109300;093726;1;2016-11-17 16:34:34.137;1
252;Fechamento do 2º Bimestre.;2016-11-16 00:00:00.000;2016-11-30 00:00:00.000;3;109300;093726;1;2016-11-17 16:35:33.670;2
253;Fechamento do 3º Bimestre.;2016-11-16 00:00:00.000;2016-11-30 00:00:00.000;3;109300;093726;1;2016-11-17 16:36:38.720;3
254;Fim do 1º bimestre;2016-06-13 00:00:00.000;2016-07-08 00:00:00.000;3;108100;092771;1;2016-06-14 18:17:25.123;1
255;Correção de pendência do 1ºB;2016-12-13 00:00:00.000;2016-12-15 00:00:00.000;3;108100;092771;1;2016-12-13 12:13:46.187;1
256;Correção de pendência do 2ºB;2016-12-13 00:00:00.000;2016-12-15 00:00:00.000;3;108100;092771;1;2016-12-13 12:14:25.207;2
257;Correção de pendência do 3ºB;2016-12-13 00:00:00.000;2016-12-15 00:00:00.000;3;108100;092771;1;2016-12-13 12:15:07.787;3
258;Correção de pendência do 1º bimestres em 2016;2016-12-13 00:00:00.000;2016-12-16 00:00:00.000;3;108100;092771;1;2016-12-15 15:05:00.170;1
259;Correção de pendência do 2º bimestres em 2016;2016-12-13 00:00:00.000;2016-12-16 00:00:00.000;3;108100;092771;1;2016-12-15 15:05:42.077;2
260;Correção de pendência do 3º bimestres em 2016;2016-12-13 00:00:00.000;2016-12-16 00:00:00.000;3;108100;092771;1;2016-12-15 15:06:28.813;3
261;retificação do segundo bimestre;2016-09-22 00:00:00.000;2016-10-09 00:00:00.000;3;109100;019260;1;2016-09-22 11:51:10.443;2
262;Retificação 1º bimestre;2016-11-16 00:00:00.000;2016-11-30 00:00:00.000;3;109100;019260;1;2016-11-16 14:32:18.210;1
263;Retificação 2º bimestre;2016-11-16 00:00:00.000;2016-11-30 00:00:00.000;3;109100;019260;1;2016-11-16 14:33:09.743;2
264;Retificação 3º bimestre;2016-11-16 00:00:00.000;2016-11-30 00:00:00.000;3;109100;019260;1;2016-11-16 14:33:46.183;3
265;Reabertura do Fechamento do 1º Bimestre;2016-06-13 00:00:00.000;2016-07-08 00:00:00.000;3;109200;019274;1;2016-06-20 20:35:58.967;1
266;Reabertura do 2º Bimestre para resolução de pendências;2016-11-16 00:00:00.000;2016-11-30 00:00:00.000;3;109200;019274;1;2016-11-21 08:55:11.437;2
267;Reabertura do 3º Bimestre para resolução de pendências;2016-11-16 00:00:00.000;2016-11-30 00:00:00.000;3;109200;019274;1;2016-11-21 08:56:19.580;3
268;"Reabertura do 1º Bimestre para resolução de pendências ";2016-11-16 00:00:00.000;2016-11-30 00:00:00.000;3;109200;019274;1;2016-11-21 08:51:18.303;1
269;Correção de Pendências;2016-06-13 00:00:00.000;2016-07-08 00:00:00.000;3;109300;019404;1;2016-06-14 10:18:41.500;1
270;Correção de Pendências - 1º bimestre;2016-12-15 00:00:00.000;2016-12-20 00:00:00.000;3;109300;019404;1;2016-12-15 14:37:14.617;1
271;Correção de Pendências - 3º bimestre;2016-12-15 00:00:00.000;2016-12-20 00:00:00.000;3;109300;019404;1;2016-12-15 14:39:00.733;3
272;Correção de Pendências - 2º bimestre;2016-12-15 00:00:00.000;2016-12-20 00:00:00.000;3;109300;019404;1;2016-12-15 14:38:17.590;2
273;Acertos 3º Bim;2016-12-20 00:00:00.000;2016-12-22 00:00:00.000;3;108800;094676;1;2016-12-21 11:26:55.783;3
274;Correções de Pendências - 1º Bimestre;2016-11-16 00:00:00.000;2016-11-30 00:00:00.000;3;108700;019143;1;2016-11-25 07:19:30.937;1
275;Correções de Pendências - 2º Bimestre;2016-11-16 00:00:00.000;2016-11-30 00:00:00.000;3;108700;019143;1;2016-11-25 07:20:50.973;2
276;Correções de Pendências - 3º Bimestre;2016-11-16 00:00:00.000;2016-11-30 00:00:00.000;3;108700;019143;1;2016-11-25 07:24:05.920;3
277;Reabertura 3º bimestre;2016-12-15 00:00:00.000;2016-12-20 00:00:00.000;3;108400;019704;1;2016-12-16 12:54:41.807;3
278;abertura do 1º bimestre;2016-12-15 00:00:00.000;2016-12-20 00:00:00.000;3;108400;094277;1;2016-12-19 09:08:36.960;1
279;Abertura do 2º Bimestre;2016-12-15 00:00:00.000;2016-12-20 00:00:00.000;3;108400;094277;1;2016-12-19 09:10:09.133;2
280;Abertura do 3º Bimestre;2016-12-15 00:00:00.000;2016-12-20 00:00:00.000;3;108400;094277;1;2016-12-19 09:11:07.073;3
281;Fechamento do 1º bimestre;2016-06-13 00:00:00.000;2016-07-08 00:00:00.000;3;109000;019445;1;2016-06-21 08:32:05.197;1
282;Correção de pendências 1º Bimestre;2016-06-16 00:00:00.000;2016-07-08 00:00:00.000;3;109000;094391;1;2016-06-16 14:09:29.993;1
283;Retificação;2016-06-15 00:00:00.000;2016-07-08 00:00:00.000;3;108500;017973;1;2016-07-06 14:48:22.197;1
284;Retificação do 1 Bimestre;2016-11-23 00:00:00.000;2016-11-30 00:00:00.000;3;108500;017973;1;2016-11-23 14:47:08.973;1
285;Retificação 2 Bimestre;2016-11-23 00:00:00.000;2016-11-30 00:00:00.000;3;108500;017973;1;2016-11-23 14:47:50.440;2
286;Retificação 3 bimestre;2016-11-23 00:00:00.000;2016-11-30 00:00:00.000;3;108500;017973;1;2016-11-23 14:48:22.657;3
287;Retificação 2º Bimestre II;2016-12-07 00:00:00.000;2016-12-09 00:00:00.000;3;108500;017973;1;2016-12-08 19:33:51.417;2
288;Retificação 1º Bimestre I;2016-12-07 00:00:00.000;2016-12-09 00:00:00.000;3;108500;017973;1;2016-12-07 19:15:24.183;1
289;Retificação 3º Bimestre I;2016-12-07 00:00:00.000;2016-12-09 00:00:00.000;3;108500;017973;1;2016-12-07 19:16:49.640;3
290;Correção dezembro 1º bimestre;2016-12-21 00:00:00.000;2016-12-22 00:00:00.000;3;108500;017973;1;2016-12-21 17:09:50.483;1
291;Correção dezembro 2º bimestre;2016-12-21 00:00:00.000;2016-12-22 00:00:00.000;3;108500;017973;1;2016-12-21 17:10:57.053;2
292;Correção dezembro 3º bimestre;2016-12-21 00:00:00.000;2016-12-22 00:00:00.000;3;108500;017973;1;2016-12-21 17:12:01.800;3
293;Retificação do 1º  Bimestre;2016-11-18 00:00:00.000;2016-11-30 00:00:00.000;3;109100;093203;1;2016-11-18 09:13:27.697;1
294;Segunda Retificação do  2º Bimestre;2016-11-18 00:00:00.000;2016-11-30 00:00:00.000;3;109100;093203;1;2016-11-18 09:15:03.263;2
295;Retificação do  3º Bimestre;2016-11-16 00:00:00.000;2016-11-30 00:00:00.000;3;109100;093203;1;2016-11-16 09:31:29.677;3
296;Retificação do  2º Bimestre;2016-09-26 00:00:00.000;2016-09-30 00:00:00.000;3;109100;093203;1;2016-09-26 11:50:52.670;2
297;Retificação do 1º Bimestre 2016;2016-06-13 00:00:00.000;2016-07-08 00:00:00.000;3;109100;093203;1;2016-06-20 08:39:29.163;1
298;Correção Pendência 1º Bimestre;2016-06-13 00:00:00.000;2016-07-08 00:00:00.000;3;109000;094579;1;2016-06-17 10:55:49.163;1
299;Correção fechamento 1° Bimestre;2016-06-06 00:00:00.000;2016-06-06 00:00:00.000;3;109000;094579;1;2016-06-06 17:10:38.033;1
300;fechamento do  1º bimestre;2016-06-13 00:00:00.000;2016-07-08 00:00:00.000;3;109200;013803;1;2016-06-17 15:23:51.640;1
301;Reabertura 1º bimestre;2016-12-14 00:00:00.000;2016-12-19 00:00:00.000;3;109200;013803;1;2016-12-14 16:21:42.310;1
302;Reabertura 2º bimestre;2016-12-14 00:00:00.000;2016-12-19 00:00:00.000;3;109200;013803;1;2016-12-14 16:24:00.457;2
303;Reabertura 3º Bimestre;2016-12-14 00:00:00.000;2016-12-19 00:00:00.000;3;109200;013803;1;2016-12-14 16:26:45.403;3
304;Pendências do 1º bimestre;2016-12-09 00:00:00.000;2016-12-13 00:00:00.000;3;109300;097713;1;2016-12-09 21:24:00.173;1
305;Pendêcias do 2º bimestre.;2016-12-09 00:00:00.000;2016-12-13 00:00:00.000;3;109300;097713;1;2016-12-09 21:25:47.850;2
306;Pendências do 3º bimestre.;2016-12-09 00:00:00.000;2016-12-13 00:00:00.000;3;109300;097713;1;2016-12-09 21:27:10.823;3
307;revisão do fechamento do bimestre;2016-12-09 00:00:00.000;2016-12-13 00:00:00.000;3;109300;097713;1;2016-12-09 22:09:12.893;1
308;revisão do  fechamento do segundo  bimestre;2016-12-09 00:00:00.000;2016-12-13 00:00:00.000;3;109300;097713;1;2016-12-09 22:17:50.040;2
309;revisão do  fechamento do terceiro   bimestre;2016-12-09 00:00:00.000;2016-12-13 00:00:00.000;3;109300;097713;1;2016-12-09 22:18:52.167;3
310;Pendências 1º bim.;2016-12-19 00:00:00.000;2016-12-22 00:00:00.000;3;109300;097713;1;2016-12-21 10:18:59.690;1
311;Fechamento do 2º bimestre;2016-12-19 00:00:00.000;2016-12-21 00:00:00.000;3;109300;097713;1;2016-12-19 18:38:43.087;2
312;Fechamento do 3º bimestre;2016-12-19 00:00:00.000;2016-12-22 00:00:00.000;3;109300;097713;1;2016-12-19 18:43:04.910;3
313;Revisao do 1 Bimestre;2016-06-15 00:00:00.000;2016-07-08 00:00:00.000;3;109300;097713;1;2016-06-15 08:26:35.117;1
314;correção de pendências;2016-10-07 00:00:00.000;2016-10-09 00:00:00.000;3;109300;097713;1;2016-10-07 15:08:30.253;2
315;FECHAMENTO 1° BIMESTRE;2016-11-16 00:00:00.000;2016-11-30 00:00:00.000;3;109300;019269;1;2016-11-17 14:42:27.750;1
316;FECHAMENTO 2° BIMESTRE;2016-11-16 00:00:00.000;2016-11-30 00:00:00.000;3;109300;019269;1;2016-11-17 14:43:07.893;2
317;FECHAMENTO 3° BIMESTRE;2016-11-16 00:00:00.000;2016-11-30 00:00:00.000;3;109300;019269;1;2016-11-17 14:43:44.347;3
318;"Correção de Pendências do 1º Bimestre ";2016-11-16 00:00:00.000;2016-11-30 00:00:00.000;3;109300;093882;1;2016-11-11 18:46:39.987;1
319;Correção de Pendências do 2º Bimestre;2016-11-16 00:00:00.000;2016-11-30 00:00:00.000;3;109300;093882;1;2016-11-11 18:47:28.800;2
320;Correção de Pendências do 3º Bimestre;2016-11-16 00:00:00.000;2016-11-30 00:00:00.000;3;109300;093882;1;2016-11-11 18:48:13.210;3
321;Fechamento do 1º Bimestre 4;2016-07-05 00:00:00.000;2016-07-08 00:00:00.000;3;109300;093882;1;2016-07-05 17:09:12.727;1
322;CORREÇÃO DE PENDÊNCIAS DO 1° BIMESTRE;2016-07-04 00:00:00.000;2016-07-08 00:00:00.000;3;109300;093807;1;2016-07-04 16:24:23.823;1
323;liberação de pendências 1º bimestre;2016-12-14 00:00:00.000;2016-12-19 00:00:00.000;3;109300;093807;1;2016-12-14 12:44:01.863;1
324;liberação de pendências 2º bimestre II;2016-12-14 00:00:00.000;2016-12-19 00:00:00.000;3;109300;093807;1;2016-12-14 12:45:41.807;2
325;LIBERAÇÃO DE PENDÊNCIAS DO 3º BIMESTRE III;2016-12-14 00:00:00.000;2016-12-19 00:00:00.000;3;109300;093807;1;2016-12-14 12:47:03.577;3
326;Correção de pendências 1º, 2º e 3º bimestres;2016-11-16 00:00:00.000;2016-11-30 00:00:00.000;3;109300;093807;1;2016-11-30 16:42:28.950;3
327;Reabertura do Fechamento do 2º Bimestre;2016-12-13 00:00:00.000;2016-12-15 00:00:00.000;3;109200;019216;1;2016-12-13 15:18:36.847;2
328;Reabertura do Fechamento do 3º Bimestre;2016-12-13 00:00:00.000;2016-12-15 00:00:00.000;3;109200;019216;1;2016-12-13 15:19:49.267;3
329;Reabertura do Fechamento do 1º Bimestre;2016-12-13 00:00:00.000;2016-12-15 00:00:00.000;3;109200;019216;1;2016-12-13 14:51:20.453;1
330;"Correção de Pendências ";2016-06-10 00:00:00.000;2016-07-08 00:00:00.000;3;109200;019216;1;2016-06-14 15:33:22.900;1
331;Retificação 3º bimestre;2016-12-19 00:00:00.000;2016-12-22 00:00:00.000;3;108900;093998;1;2016-12-20 09:06:53.487;3
332;Retificação 1º bimestre;2016-12-19 00:00:00.000;2016-12-22 00:00:00.000;3;108900;093998;1;2016-12-19 14:26:56.973;1
333;Retificação 2º bimestre;2016-12-19 00:00:00.000;2016-12-22 00:00:00.000;3;108900;093998;1;2016-12-19 14:27:56.693;2
334;fechamento 1 bimestre 2;2016-12-08 00:00:00.000;2016-12-09 00:00:00.000;3;109000;009326;1;2016-12-08 15:39:47.490;1
335;fechamento 2 bimestre 2;2016-12-08 00:00:00.000;2016-12-09 00:00:00.000;3;109000;009326;1;2016-12-08 15:41:20.147;2
336;fechamento 3 bimestre 2;2016-12-08 00:00:00.000;2016-12-09 00:00:00.000;3;109000;009326;1;2016-12-08 15:43:12.160;3
337;Correção 1 Bimestre;2016-11-16 00:00:00.000;2016-11-30 00:00:00.000;3;109000;009326;1;2016-11-10 11:11:55.887;1
338;Correção 2 Bimestre;2016-11-16 00:00:00.000;2016-11-30 00:00:00.000;3;109000;009326;1;2016-11-10 11:13:03.687;2
339;Correção 3 Bimestre;2016-11-16 00:00:00.000;2016-11-30 00:00:00.000;3;109000;009326;1;2016-11-10 11:13:43.673;3
340;Período de Retificações e/ou Pendências do 3º Bim/2016;2016-11-16 00:00:00.000;2016-11-30 00:00:00.000;3;109100;095273;1;2016-11-16 06:27:17.073;3
341;Novo Período de Retificações e/ou Pendências do 2º Bim/2016;2016-11-16 00:00:00.000;2016-11-30 00:00:00.000;3;109100;095273;1;2016-11-16 06:28:33.280;2
342;Novo Período de Retificações e/ou Pendências do 1º Bim/2016;2016-11-16 00:00:00.000;2016-11-30 00:00:00.000;3;109100;095273;1;2016-11-16 06:29:22.127;1
343;Período de Retificações e/ou Pendências do 2º Bim/2016;2016-09-16 00:00:00.000;2016-10-09 00:00:00.000;3;109100;095273;1;2016-09-20 12:29:23.477;2
344;Período de Retificações e/ou Pendências do 1º Bim/2016 - Novo;2016-06-13 00:00:00.000;2016-07-08 00:00:00.000;3;109100;095273;1;2016-09-20 12:36:05.780;1
345;Novo Período de Retificações e/ou Pendências do 1º Bim/2016 - Extra;2016-12-07 00:00:00.000;2016-12-08 00:00:00.000;3;109100;095273;1;2016-12-08 12:22:43.237;1
346;Novo Período de Retificações e/ou Pendências do 2º Bim/2016 - Extra;2016-12-07 00:00:00.000;2016-12-08 00:00:00.000;3;109100;095273;1;2016-12-08 12:23:07.693;2
347;Novo Período de Retificações e/ou Pendências do 3º Bim/2016 - Extra;2016-12-07 00:00:00.000;2016-12-08 00:00:00.000;3;109100;095273;1;2016-12-08 12:23:46.427;3
348;Fechamento do 1º Bimestre;2016-06-10 00:00:00.000;2016-07-08 00:00:00.000;3;109300;093777;1;2016-07-26 08:03:31.180;1
349;Correção de pendências do 1º Bimestre;2016-11-16 00:00:00.000;2016-11-30 00:00:00.000;3;109300;093777;1;2016-11-10 09:43:49.387;1
350;Correção de Pendências do 2º Bimestre;2016-11-16 00:00:00.000;2016-11-30 00:00:00.000;3;109300;093777;1;2016-11-10 09:45:03.133;2
